y_prob1,y_prob2,y_prob3,y_prob4,y_prob5,y_prob6,y_prob7,y_prob8,y_te2
0.7189499635944706,0.978595050418392,0.9509317220056188,0.8773053834607618,0.9855944598188076,0.9834017778203169,0.9955250058648694,0.99753606,1
0.4060474182856635,7.774530323767367e-05,0.8516158862799263,1.0,0.9982328747551605,0.9846350266926938,0.9998193199640507,0.9964259,1
0.5858224331556432,4.756262455011743e-16,0.6985321048200466,0.8642440486113286,0.7443055109924731,0.9676694481702668,0.970389572404389,0.9882329,1
0.4881688175284287,2.3150832860484353e-08,0.18838806836058122,0.5925115148480046,3.2154382555163595e-06,0.27511598960889516,0.15284136654806355,0.12276461,0
0.7618827463567719,3.9929363034061546e-07,0.48513492081567744,0.6274322873023644,0.9992611408126217,0.9006490958589523,0.8234025976904038,0.92849594,1
0.8940434576974824,0.9999218238892332,0.9855668097788101,0.8753214966791127,0.9999998764092137,0.9910146340361516,0.9993063556154788,0.9996226,0
0.9548692017640726,0.014264887002411452,0.9677441993911731,0.9388465334210853,0.9999999999027889,0.9972131958084844,0.9995237974586644,0.99946016,1
0.7402605014673169,3.7004790600005186e-22,0.9445505180227303,1.0,0.9999999999029126,0.9854298858330799,0.9967537859917507,0.99581003,1
0.9692075060183566,0.9999999999991758,0.9816888760013445,0.8732553229742871,0.999975797445639,0.9978992050334599,0.9998559451935819,0.9997378,1
0.6192014698134758,9.058710955262312e-05,0.5399786888762628,0.7825540372406027,0.9994799980192905,0.7327295907561732,0.7686992549693719,0.89016277,0
0.7613802894771486,0.9926762597637246,0.9577359265387597,0.9282967415758113,0.9999430071389208,0.9844435575082571,0.99800595900643,0.99899286,1
0.8496950146355559,9.856216301683738e-08,0.9919775016440431,0.9303419499368886,0.999998746760019,0.9912192839617434,0.999158176605503,0.998102,1
0.9572876664954272,0.9990586031501312,0.8216763850006343,0.9195648652427537,0.8372947939509334,0.10414348449592244,0.016881050806371343,0.05020362,0
0.7659859768905348,1.576134306575227e-07,0.8253460844388661,0.9179603398350453,0.9775766403323157,0.6733161363864344,0.8364420939127688,0.9636249,0
0.009681079898214448,9.466368530900346e-92,0.03181737008420856,0.4957170902280098,0.01733096838726601,0.00352956568988794,9.194293133688662e-05,0.0050290725,0
0.45866182938401134,0.5315063214504672,0.39287260212717445,0.7236669497929775,0.20258307506643466,0.030050429837805887,0.00010411875685634663,0.0036854849,0
0.7354001609123872,0.001170858711536587,0.8376339807710946,1.0,0.8913213382096451,0.8143154884892284,0.8291550158653413,0.94068325,1
0.6759410378812242,6.904542144242174e-09,0.98531405798156,1.0,0.9999984442453814,0.9923739933623039,0.9984182099816918,0.9912458,1
0.16461781783447044,8.085183083210794e-07,0.6566094602444466,0.4754805445754364,0.06135637370241421,0.47721615395140105,0.8021214570180452,0.66698676,0
0.1573816170587196,0.0003204364205191063,0.04486301303990838,0.4232741378179033,3.5053197918551933e-06,0.01081068280767638,0.0020657119112084434,0.0016866125,0
0.923737704714874,0.9997074203140092,0.9532442124609377,1.0,0.9999876183778664,0.9974310121626895,0.9999618079331382,0.9998752,1
0.9645969931453348,0.013075795305574527,0.9827095731939907,0.9368036704614338,0.999999999637416,0.9889803459724827,0.9970553429719308,0.9992918,1
0.7227466383891069,0.9979880622503622,0.867263318219978,0.8775153822932573,0.11177121990072121,0.2356483044127756,0.010871348091993508,0.038144976,1
0.4843393275885728,4.806477372194486e-09,0.9697717191562938,0.9291844201890391,0.9999857189092944,0.9896145609477963,0.9993935664071197,0.9981647,1
0.966482823905176,0.8680500729490257,0.9974504659438783,1.0,0.9999999999562417,0.9983394021258235,0.9999373290107693,0.9997814,1
0.9337317659155178,0.9592694852714986,0.9954928935020682,1.0,0.9999999999251472,0.9965037981773734,0.9995431424579916,0.9995117,1
0.018637798598246384,6.546393349562645e-34,0.17473921982721036,0.3012418569223339,3.009547393219154e-10,0.00017123446070033778,1.2765836185431855e-07,0.00022324217,0
0.8545347635681835,0.00037667540200844697,0.8959991176508196,0.8668531571566888,0.9979375073219755,0.9854573782572849,0.9992226705866669,0.99856216,1
0.4446589752839449,0.0014307984750297203,0.9351648244224798,0.8630346160641302,0.9999215631485994,0.9377243125516981,0.9766330935481323,0.980023,1
0.9286467069580089,0.9999992252670483,0.9664192823065793,1.0,0.9999995291576643,0.9910589186201976,0.997997215443726,0.99937904,1
0.9684503755208287,0.05465837088520751,0.9948399493139194,1.0,0.9999999169932607,0.9995166053064691,0.9998896195274849,0.99903524,1
0.18435106502464757,0.00037000995443756124,0.17537532498954597,0.5281808565171043,0.10269423540197477,0.03988446344382599,0.0004889508193585046,0.0034739722,0
0.1097439939193423,2.238400489033157e-08,0.1782492842046321,0.7218041252156977,0.002524738180351497,0.08104682957404938,0.0022857589229285506,0.008153961,0
0.7061413268099421,5.596067050214134e-06,0.9556295676731487,0.8688959352508933,0.9999938425343838,0.9944347569186136,0.9972604727246074,0.99915457,1
0.9255620850357014,0.9999957839472615,0.9929212271946727,0.8090206599090847,0.9999966166050301,0.9950932344803246,0.987421962719084,0.99299216,1
0.966726633636254,2.3953615662050203e-05,0.9952497642633553,0.8026631209065896,0.999934239162262,0.9937511347865879,0.9995820055580878,0.9994223,1
0.659850612240558,0.9862094208861352,0.9362478380993511,1.0,0.9976337943777361,0.23791569435859167,0.1218270203156712,0.16619475,1
0.008534594115269245,1.6717797765679486e-61,0.048737487006444306,0.3428169803682636,4.312734749878053e-09,0.002576600861904292,8.346195044981742e-06,0.00044612904,0
0.9357530714531654,0.9999999999939746,0.9248170520518885,1.0,0.9999999986635488,0.9946440159733134,0.9993440864849786,0.99976784,1
0.9255641874839738,0.9999998258549151,0.9263027027310369,0.9317772082687285,0.9999939568564599,0.9888704632642372,0.9983032219811715,0.99965227,1
0.45352495786357366,1.4894667936236516e-19,0.8876402889881218,0.8718574216901159,0.9999991240540994,0.9776170195599756,0.9891756884894101,0.98779047,1
0.9775865373789955,0.9999997455546219,0.9620353728182823,0.9542521648217825,0.997728547779563,0.9898899246038285,0.9966177393333897,0.99919766,1
0.9616611106319217,0.9999855361755965,0.9788135304604728,0.8787831897652401,0.9999999979501848,0.9987756900007262,0.9999101859545316,0.9999083,1
0.04739738937145026,3.7980420294992073e-10,0.1455665272097177,0.45682561337034666,0.0003682046421793571,0.014877275341505125,0.000873014389928325,0.001336285,0
0.15838188988328752,0.0012333468905335785,0.6440341545748846,0.8391347512660423,0.8673479278599793,0.7938579152084818,0.4208854404604488,0.39600527,1
0.979481531370811,0.9934254555011669,0.9931951943969609,1.0,0.9999999750299462,0.9963356706326,0.9993613166894297,0.9998036,1
0.9412850780812715,0.8224255167119627,0.9899986175093471,1.0,0.9999995592529991,0.9919734466243523,0.99331642661345,0.9990907,1
0.07191041869590518,5.131695500131566e-36,0.3649501490961114,0.45166550633685765,0.9255571171303273,0.7223952832960777,0.51817859989401,0.7753994,0
0.8483559914788398,0.000697484273062797,0.763915795418404,0.9333896914238117,0.9999232276784925,0.9932561318880418,0.9998058832757535,0.99891937,1
0.563137152356296,1.0,0.22171531446388526,0.7977341637551587,0.8444976263867723,0.015814910604410207,6.619753415645083e-05,0.06882927,0
0.8457865658078332,0.9999297232479802,0.9658888338648396,1.0,0.9999975424261879,0.9968822963781576,0.9975099087430015,0.99952817,1
0.4153939620734003,5.088016954872432e-13,0.5746793138441194,0.5822767390653235,0.9832534467263497,0.9271079262970939,0.9438309304153838,0.96140414,1
0.7799756544309949,0.7709741607615122,0.895245809817029,1.0,0.9999754158261532,0.9682759950812924,0.9560326935821271,0.9924446,1
0.44415318792589337,1.2839238345397978e-22,0.9333957224763723,1.0,0.9999982846327466,0.9701657619431282,0.999622412493286,0.99380434,1
0.69476530983796,1.6110785959945497e-25,0.8374122523772279,0.7236017669420433,0.9991289575155939,0.9225784409548077,0.9875338064071717,0.942652,1
0.10666493219585682,8.945224683410554e-109,0.038528519974461536,0.4057135397227249,0.08999921934610856,0.7060947588551917,0.9718199464077139,0.75536597,0
0.7239455605715232,0.19049690165595795,0.8630473584364866,1.0,0.9959208652949905,0.9595037084367224,0.9482096037734631,0.9935905,1
0.7734251323075343,1.7797531633764215e-19,0.9891082717036014,1.0,0.999999999431008,0.9934262153319586,0.9987898517714667,0.9974342,1
0.7876674746545849,4.069528120437344e-10,0.9888096697128198,1.0,0.9999887844394023,0.9068228740187836,0.9814905877574381,0.99297756,0
0.9273768536988775,4.7281725660819196e-15,0.9580990300360732,1.0,0.9999999922291894,0.9988323081492884,0.9995051673336001,0.999605,1
0.05753577951455183,4.145235155796837e-05,0.11268013723719078,0.78499397855637,2.1160876270917432e-07,0.0019285149823900713,6.879483478441903e-05,0.0014355266,0
0.6835864148281554,5.47891489280969e-185,0.8671463415450739,1.0,0.9999733155583324,0.9556650568512487,0.9778948628186549,0.9612693,1
0.7521064342702999,0.8883918398259588,0.9247634514712936,0.8776253217632317,0.8653236885542618,0.35228732998998286,0.35102519481782085,0.16263515,1
0.9836822905169643,0.9999960876607552,0.9914659385592755,1.0,0.999998461290911,0.9968625824619521,0.9995933501898812,0.9995751,1
0.945161605392035,0.00578480886784242,0.8227512390176728,0.9324563862993972,0.9999990346217358,0.9516712418864582,0.9949092442413506,0.9936562,1
0.2723330361623584,0.007308152445012103,0.7734030879905658,0.9203955504421526,0.11798688928315383,0.8022842278223822,0.8322317039129405,0.3817638,1
0.1269876114043496,1.253615588645184e-06,0.37341437316689496,0.2741139340075098,0.9839931371700366,0.10022288534349728,0.010971311005548552,0.037328918,0
0.534586784155644,0.2773240073675591,0.7241145518134596,0.8066723297419676,0.9999861132906619,0.9583977148894631,0.8666517528799936,0.97848266,0
0.931631685425936,0.9539085929390937,0.9689746118212927,1.0,0.9999999995579645,0.974780810003594,0.9837419098600557,0.9989536,1
0.8272664670198467,0.9470522736315219,0.9350979126742504,1.0,0.9790560492799506,0.9818622484979662,0.9979571016919191,0.9982572,1
0.29723716659317584,6.188128040048904e-52,0.6626536630602783,0.7847246127195248,1.1216226000213031e-05,0.0013565091921929012,9.54571136107747e-05,0.0026823808,0
0.9519876409188636,0.9998681446392866,0.6422553178892735,0.787230369526513,0.9996471267948666,0.9688634037370081,0.9873077228774845,0.99339104,1
0.6118832260882917,0.999999999552756,0.8551268257251318,0.8012557015253853,0.9998266495621018,0.9845092387071908,0.997996717870077,0.999469,1
0.9404773138928505,7.861702890037681e-05,0.9815613822645077,1.0,0.9999996445039301,0.9991385165907435,0.99999348654786,0.99987006,1
0.9118481646837171,0.028338254541305556,0.9601719429242767,1.0,0.9999999455331968,0.9934470779237292,0.99786498116121,0.99835914,1
0.16569048386565338,1.7647172765716286e-33,0.12894421141611748,0.658812241302916,0.0004599528646517246,0.02102593970640975,3.0696236429151646e-05,0.011327716,0
0.6984658631620349,1.2785347976885064e-05,0.8984484585856054,1.0,0.9994501063876832,0.9380367854461469,0.9906419208961814,0.992357,1
0.9133359754662799,0.0279754434915049,0.9490944013957835,1.0,0.9363291653607428,0.9498093555567328,0.9801269357298734,0.99619234,1
0.9611693511579982,0.99990144529544,0.9838612936961477,1.0,0.9999944902858494,0.9979594932270719,0.9999743793934378,0.9997718,1
0.42536940623557645,0.9917548901865191,0.7030752038700879,0.8740778116398247,0.9992955088396942,0.966586965609655,0.993601362465118,0.9830903,1
0.45366447763620965,6.533403885231276e-19,0.9862692471613622,0.8642543106402307,0.9948747010353691,0.36755876331129544,0.07753725113522351,0.29938194,1
0.9353480156523539,0.999993412821861,0.9848439848593138,1.0,0.9999998680947405,0.994362893628242,0.9995645500189395,0.99934775,1
0.8004957558885549,0.9978167251177903,0.5682045969564141,0.9293540853242251,0.9981840709395985,0.6948467089966535,0.8536418719649462,0.8242844,1
0.8743783791914367,0.9999844665579708,0.9694526603241349,1.0,0.9997524400169434,0.9967121825352344,0.9997862914922706,0.99794203,1
0.06371435327631321,1.7795091793060694e-11,0.04690216854386264,0.48687211524740465,6.38821585333291e-08,0.0022110991924697817,7.137969235658995e-06,0.0007727749,0
0.8840593771523985,0.0004201149465552205,0.8401184463417545,1.0,0.9999943711049522,0.9837930210040056,0.9949471540026067,0.9963903,1
0.35142987543720966,9.401259852946203e-05,0.9213620620346709,0.5876718646651697,0.9999817538222185,0.9839725979094383,0.9486144384102712,0.9435256,0
0.7967515332655166,3.816966009866868e-06,0.7152089033070274,0.7386803273590729,0.0015017056434980759,0.2155519961548003,0.09634983886529934,0.21782233,0
0.22341596934703714,7.944343076496512e-34,0.22306614630325622,0.7293160699971044,1.4704349660630772e-06,0.003802857085994997,8.980723335864934e-05,0.0021217433,0
0.9362960525772849,0.008292760536965428,0.9788389011782541,1.0,0.9999999747416246,0.9917819879687582,0.9984041027810832,0.9986796,1
0.9127791312636525,0.999923401843191,0.9737761950905133,1.0,0.9999999482090671,0.9903083995775224,0.9958055235183114,0.9980805,1
0.9646449987247838,0.9999991972847606,0.9564126784472637,1.0,0.9999993700970626,0.9901343084325779,0.9994881944116856,0.9992169,1
0.000586465069199789,1.1262482864483738e-67,0.0015581060853787853,0.26230217943469336,1.8883474897465041e-13,2.575237151959734e-05,7.03405296682123e-08,6.072836e-06,0
0.008276199147355877,4.0215056519649706e-32,0.08650995350428667,0.32662808569031354,0.00010684034844198214,0.015195513910908402,7.613853231365276e-05,0.00700848,0
0.8180298172837575,0.12602330048098243,0.9212094353892961,0.8105254903981228,0.760135653240857,0.9763997096779082,0.9995008399919297,0.998767,1
0.8102339883445971,0.009682504887816903,0.9578206481758721,1.0,0.9999999999981415,0.9787777396731063,0.9986771378613533,0.9997421,1
0.009211190172490577,1.7558499538106894e-24,0.018003678587334242,0.19621138840171257,2.827941035792036e-10,0.00012523148344411656,3.5028444373372405e-08,0.00019537343,0
0.3646810921632861,7.865125394346794e-34,0.7704944761017465,0.865324284262535,0.07146810030456886,0.7893236799464022,0.2329646769172905,0.71199447,0
0.20147790221493939,7.776959148820209e-05,0.07587706093383827,0.48105099504291204,1.587251791308703e-06,0.10583860559044284,0.0012166354791613182,0.008210171,0
0.021750015975030606,9.229847324202724e-08,0.039718223167281574,0.5933025612550683,8.228793047175692e-11,0.0009481280065909057,4.343200867345461e-07,0.00013639522,0
0.8012945205806409,0.9997220456001634,0.9770834232826286,1.0,0.9999877821084119,0.9926331608413497,0.999547461606535,0.9987244,1
0.8764461022039118,0.15716449956001852,0.975180902967077,0.9387064797190809,0.9999983196134392,0.9790404836589308,0.9872991323372653,0.9953246,1
0.8813622732497686,1.2784530222221117e-15,0.9831951951190346,0.8564753654954648,0.9999999950710134,0.9844940548000346,0.9916289358118525,0.9970318,1
0.18941886286035814,2.5394508244904407e-58,0.8656190908634817,0.8757479006723351,0.977988936671628,0.3879894263799156,0.795348446819101,0.632469,0
0.9654288994975195,8.421353013701944e-05,0.994572090770344,0.8017009687443699,0.9999999556112584,0.9982399322161659,0.9998433923151709,0.99907804,1
0.1742651645129088,2.5991636775128337e-30,0.43412512141085224,0.6085572745022224,3.674541044033856e-05,0.056402228138141254,0.00015546925324909128,0.030457538,0
0.7936821568719037,0.9996702075739134,0.7489452248254417,0.7349626424570569,0.9957305271732827,0.8067605314196448,0.8207252019204273,0.87432283,1
0.9699330204122062,0.9999474598939819,0.981723277496652,0.8660413459138405,0.9999999985454224,0.9937023107410163,0.9995608464558873,0.9999238,1
0.9333845909896682,0.1215400804773529,0.909012870700049,0.9391576817666786,0.9999999993369464,0.9865175271235429,0.9993685006595733,0.9947284,1
0.03325577025714022,1.6955685361907107e-31,0.11884508863660011,0.6569445889448458,4.858234503107078e-08,0.002138591757200066,1.0590099819853198e-05,0.00026378478,0
0.7134418174839611,0.9999976167464673,0.9600156502770746,1.0,0.9758267934050574,0.9698322504739658,0.9951265154969998,0.9957419,1
0.3791313373089309,2.405659434825421e-07,0.601746636914607,0.29693360790050977,0.056870130147742406,0.5252854623486539,0.10689247551106362,0.18335836,0
0.9501317390020156,0.9999999996763052,0.9381316178363348,0.9258383701395574,0.9999878670940195,0.9836420531501497,0.9962433611622694,0.99811375,1
0.18426891048932295,3.4556283589012075e-13,0.9752107176071289,0.9383660745305685,0.9998998349669648,0.9699749681399583,0.9997601483357755,0.99536705,1
0.7308897122744694,0.01973154234383486,0.949398584383224,0.8718291287177095,0.9999991922704675,0.9466694146618253,0.9764857025057976,0.991958,1
0.7647806264379358,0.9999999999999147,0.8537407744597058,0.9364875106828805,0.9547770376456771,0.970456625926826,0.9560667723990961,0.89139146,1
0.7701682416267099,3.5532202879239983e-07,0.8834255249555032,0.87442854600753,0.9999839515855724,0.9784248888048411,0.9920165003466882,0.9970565,1
0.8431628462599082,1.0,0.9944025671405737,0.9321441682330929,0.9997058476613013,0.9977030844525266,0.9998092727763573,0.998657,1
0.867366014079551,0.9999886412922412,0.9442475550117881,0.9413615695018284,0.9984229462726181,0.9828724669037705,0.9723249996787086,0.9833466,1
0.20311421946492067,1.8386802038826085e-16,0.708144076465447,0.7322281378959197,0.5671941726063676,0.9235016274413571,0.908587259774175,0.9242485,0
0.7641527716803991,0.7015173608754998,0.9428379220217572,0.9266873555863832,0.9999984212280816,0.9920369389545722,0.9985375887177411,0.99774504,1
0.044647874873677974,2.3532602356599777e-09,0.04347964793945057,0.430207753396334,9.455233288680744e-11,0.0003036926140164929,1.6166437473653356e-06,0.00021335918,0
0.9631309178077153,0.4801578958814485,0.9373313457292827,1.0,0.9999999624750017,0.997088173194432,0.9979710174614425,0.99908876,1
0.8986720227454257,0.9999627111471856,0.9125507331709957,0.9243939325883805,0.9999937030282906,0.9821443075082761,0.9966619991806077,0.9952845,1
0.9599101002097779,0.9999999999855333,0.9470286549231931,0.8822339756390882,0.9999997972121879,0.9940379918652724,0.999802559240533,0.9990717,1
0.7877580311662111,1.6906216559860102e-09,0.9840072342968698,0.8017018008947498,0.9989332544355704,0.9849012092769467,0.9991226661703311,0.99470216,1
0.9206548303430073,0.9999688201220411,0.9824755945182104,1.0,0.9999999985234225,0.98509761004359,0.9979375527240225,0.99854916,1
0.8836009071970012,0.022291276829952487,0.9325221689637619,0.9389515051074913,0.9999321218751651,0.9739985972161767,0.9848313799304955,0.9918264,1
0.9029136286409282,1.1560819328044326e-17,0.954746413209783,1.0,0.9999913987444299,0.989057883130774,0.9974438325614213,0.9992286,1
0.9339277605826749,4.209122900743429e-05,0.9747317501955971,0.9385408360619781,0.9999979734184702,0.9964432361682158,0.9998686489291163,0.99918455,1
0.798943551334159,0.9999946266553632,0.9357552480892148,1.0,0.8700562012217221,0.9867315622736077,0.9674455892831232,0.99423146,1
0.37368324825289906,8.436863945395998e-15,0.9321160297200569,0.8683088518498308,0.9997877294877977,0.9338393148690589,0.9727355800390219,0.99006724,1
0.004518907237218084,9.902846641472634e-80,0.16359993707133566,0.6512336509656373,7.021326423742208e-08,0.002849206420888576,1.8953960960325349e-06,0.00054418214,0
0.8059846841307594,0.9999191080145212,0.9509528200092832,0.9432992990934179,0.9997341084223417,0.9585167113758113,0.9928882946437004,0.99551105,1
0.8467813442451017,0.9999876509183943,0.9542267066823825,0.9402149528213394,0.9999985776590412,0.9877532509695943,0.9971416043550648,0.9989379,1
0.17761483917305318,5.384063572974998e-77,0.11819365424842208,0.46846629566555825,6.538107138746491e-05,0.12344122442960595,0.0006572842386048087,0.08019584,0
0.7763319002495042,1.4479586144365092e-10,0.9934148490582202,0.8070806434938833,0.9999999917247752,0.9808025297537039,0.9997704533814922,0.99975795,1
0.9306867068346819,0.999996232358135,0.9754513105239239,1.0,0.9999998924605302,0.9956470678538024,0.9995835615133648,0.99965024,1
0.34308974553714455,2.2364538495656256e-06,0.6892696293103043,0.7582476437267688,0.07810414755901635,0.8619848057919091,0.7446111223140587,0.94895464,1
0.16340230713946358,1.1520937134815144e-38,0.15179976354338018,0.6433219998736683,5.1826011658946223e-05,0.10007873383988855,0.01941428238039251,0.02128231,0
0.34752209151838126,5.961820080781645e-12,0.8492821393825065,0.8520603501301337,0.01571745507034601,0.9566115507469884,0.9920832836386011,0.9913483,1
0.8110758576117064,5.299859046663011e-29,0.8202672114795009,0.8601054600793799,0.9999999914273229,0.9962222956814489,0.9869036785213252,0.99884284,1
0.9365055678253125,0.017641432443965266,0.9786152532218326,1.0,0.999998383608102,0.9979228834660586,0.9997783432236,0.99978894,1
0.7563532767030472,5.108794923558004e-14,0.9780717820526453,0.87140943151251,0.9999999850459327,0.9945647009350395,0.9979992875133791,0.9989442,1
0.8857464272008976,0.9624474065725735,0.9505710563464143,1.0,0.9999936833043314,0.9872094222412411,0.9798460383879466,0.9969289,1
0.4123396805377123,7.10625016052833e-10,0.844714336491225,0.9418630087267638,0.9999380929013346,0.9609759188096562,0.9957756660049144,0.9975235,1
0.7723563894851866,3.8109320402137864e-07,0.9837643847990827,0.9367650802160271,0.9999984663829379,0.9962144518580353,0.9996095588641042,0.996443,1
0.4271690595736947,0.9999999869581871,0.529931975814959,0.7523859403029604,0.0006748120818733204,0.07273874722995843,0.0006900527902415633,0.0060847336,0
0.8881815517044264,0.00031773107162792557,0.7824023114032789,0.8060462467329833,0.983156326414286,0.9684221860666061,0.9968465184673176,0.9955161,1
0.030736703798803743,2.0690309337734662e-51,0.08373847418816413,0.4661849472602556,9.617810522617067e-06,0.00016992694611914314,1.1269162903182586e-06,0.00016199343,0
0.9637686417763398,2.8402069430745192e-06,0.9737692840045776,1.0,0.9999999991350816,0.9996519244619576,0.9999952043357148,0.9999616,1
0.9342202347555435,0.997983850011278,0.9011596677525083,0.8847175567704376,0.9987326525196171,0.9628124419781148,0.9627057408588637,0.97956926,1
0.910822787761594,0.9763969631908558,0.9238758326944877,0.937876443476218,0.9999988782871675,0.9680080691535184,0.966458225557424,0.99463576,1
0.9339757010941689,0.9999987757657995,0.9244934032070301,0.9315615508300567,0.9997975696520703,0.9892481207912376,0.9950329184423046,0.99814355,1
0.8538882092365175,6.305092014289737e-11,0.9891784995788214,1.0,0.9999964499448134,0.9773547255429312,0.998909858460346,0.98917997,1
0.9567340794423679,7.148561491860597e-05,0.9837312014101678,0.9392910598680111,0.9999999131131103,0.9983083190542857,0.9998132832166041,0.9990482,1
0.26384706836066885,5.0435189362510274e-14,0.9497035691225203,0.9365986562281322,0.9995697523901826,0.9661662291721096,0.9774731050906338,0.9901106,1
0.923569408927156,0.0005972328840712231,0.8412822186619329,1.0,0.999992598691946,0.9937321908480101,0.9951323473796616,0.99730325,1
0.8139324885373576,0.024987913315607794,0.9450276081879965,0.8575766353718179,0.9999838989240177,0.9916774104966893,0.9989584018832998,0.99916995,1
0.27638043004065355,1.3762637935849945e-06,0.6329670732206422,0.7978805099098122,0.6897866811376858,0.8864498713618353,0.827342309957388,0.9375453,1
0.9920950229061897,1.0,0.9892719212699852,0.9395781911063785,0.9999999999998599,0.9983683844571049,0.9999612127759253,0.9999316,1
